SW2,ElevRaw,waterStage,flowm3s
2023-01-17 15:00:00,145.55924727059565,148.95924727059565,9.736596737573628
2023-01-17 16:00:00,145.56389732726063,148.96389732726064,9.886010897661736
2023-01-17 17:00:00,145.55495371711586,148.95495371711587,9.599463131486557
2023-01-17 18:00:00,145.5545799143101,148.9545799143101,9.587561673655536
2023-01-17 19:00:00,145.5517961228373,148.9517961228373,9.499118606222646
2023-01-17 20:00:00,145.5501284265617,148.95012842656172,9.446295082037238
2023-01-17 21:00:00,145.54573675748534,148.94573675748535,9.30776707841511
2023-01-17 22:00:00,145.53954897054575,148.93954897054576,9.114004877198285
2023-01-17 23:00:00,145.53867505440996,148.93867505440997,9.086773735024504
2023-01-18 00:00:00,145.53648515640697,148.93648515640697,9.089651379479093
2023-01-18 01:00:00,145.5299313309352,148.9299313309352,8.888608793745117
2023-01-18 02:00:00,145.5231334419986,148.9231334419986,8.682001632486013
2023-01-18 03:00:00,145.5189916029272,148.9189916029272,8.557082934017275
2023-01-18 04:00:00,145.52168161426022,148.92168161426022,8.638131002030079
2023-01-18 05:00:00,145.51256585905304,148.91256585905305,8.364731233179109
2023-01-18 06:00:00,145.51330992251783,148.91330992251784,8.386913944719266
2023-01-18 07:00:00,145.51227596105002,148.91227596105003,8.356094950730357
2023-01-18 08:00:00,145.50320815144445,148.90320815144446,8.087781682350696
2023-01-18 09:00:00,145.50700426930766,148.90700426930766,8.199676777021793
2023-01-18 10:00:00,145.50249039850385,148.90249039850386,8.066694953971645
2023-01-18 11:00:00,145.49618451863367,148.89618451863367,7.882393759615846
2023-01-18 12:00:00,145.49751226024125,148.89751226024126,7.921056323412509
2023-01-18 13:00:00,145.49184011517883,148.89184011517884,7.827184355089019
2023-01-18 14:00:00,145.49303001318185,148.89303001318186,7.790844601012597
2023-01-18 15:00:00,145.48352202224822,148.88352202224823,7.590321808473527
2023-01-18 16:00:00,145.4858917162572,148.88589171625722,7.657502916752575
2023-01-18 17:00:00,145.48155975252283,148.88155975252283,7.534870977932373
2023-01-18 18:00:00,145.4796515349292,148.8796515349292,7.48110400263458
2023-01-18 19:00:00,145.4821973694674,148.8821973694674,7.552871209808296
2023-01-18 20:00:00,145.47193298867856,148.87193298867857,7.26520035439151
